S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,
0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.7500000000000001,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.03571428571428572,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.7500000000000001,
0.020833333333333336,0.020833333333333336,0.6458333333333334,0.020833333333333336,0.22916666666666669,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.03571428571428572,0.3928571428571429,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,
0.5344827586206897,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.3620689655172414,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.22916666666666669,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.22916666666666669,0.020833333333333336,0.43750000000000006,0.020833333333333336,
0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.7500000000000001,0.03571428571428572,0.03571428571428572,0.020833333333333336,0.43750000000000006,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.43750000000000006,0.020833333333333336,0.020833333333333336,
0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.22916666666666669,0.22916666666666669,0.43750000000000006,0.020833333333333336,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.3928571428571429,0.03571428571428572,0.03571428571428572,
0.5526315789473685,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.8793103448275862,0.017241379310344827,0.017241379310344827,0.017241379310344827,
0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.7500000000000001,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,
0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.3620689655172414,0.5344827586206897,0.017241379310344827,0.017241379310344827,0.017241379310344827,
0.2894736842105263,0.5526315789473685,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.2894736842105263,0.014705882352941178,0.16176470588235295,0.6029411764705882,0.16176470588235295,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,
0.8793103448275862,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.18965517241379312,0.017241379310344827,0.7068965517241379,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,
0.026315789473684213,0.8157894736842106,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.5344827586206897,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.3620689655172414,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.22916666666666669,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.22916666666666669,0.020833333333333336,0.43750000000000006,0.020833333333333336,
0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.7500000000000001,0.03571428571428572,0.03571428571428572,0.020833333333333336,0.43750000000000006,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.43750000000000006,0.020833333333333336,0.020833333333333336,
0.017241379310344827,0.7068965517241379,0.017241379310344827,0.18965517241379312,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.18965517241379312,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.18965517241379312,0.017241379310344827,0.5344827586206897,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.5526315789473685,0.026315789473684213,0.2894736842105263,0.026315789473684213,
0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.7500000000000001,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,
0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.3620689655172414,0.5344827586206897,0.017241379310344827,0.017241379310344827,0.017241379310344827,
0.03571428571428572,0.7500000000000001,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.2894736842105263,0.014705882352941178,0.16176470588235295,0.6029411764705882,0.16176470588235295,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,
0.9102564102564102,0.012820512820512822,0.012820512820512822,0.012820512820512822,0.012820512820512822,0.012820512820512822,0.012820512820512822,0.012820512820512822,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.8157894736842106,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,
0.026315789473684213,0.8157894736842106,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.5344827586206897,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.3620689655172414,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.22916666666666669,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.22916666666666669,0.020833333333333336,0.43750000000000006,0.020833333333333336,
0.03571428571428572,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.020833333333333336,0.43750000000000006,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.43750000000000006,0.020833333333333336,0.020833333333333336,
0.18965517241379312,0.5344827586206897,0.017241379310344827,0.18965517241379312,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.5526315789473685,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.8793103448275862,0.017241379310344827,0.017241379310344827,0.017241379310344827,
0.03571428571428572,0.03571428571428572,0.3928571428571429,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.3620689655172414,0.3620689655172414,0.017241379310344827,0.017241379310344827,0.18965517241379312,
0.026315789473684213,0.5526315789473685,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.2894736842105263,0.014705882352941178,0.16176470588235295,0.6029411764705882,0.16176470588235295,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,
0.8793103448275862,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.18965517241379312,0.017241379310344827,0.7068965517241379,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,
0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.5526315789473685,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.5344827586206897,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.3620689655172414,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.22916666666666669,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.22916666666666669,0.020833333333333336,0.43750000000000006,0.020833333333333336,
0.03571428571428572,0.03571428571428572,0.03571428571428572,0.3928571428571429,0.03571428571428572,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.020833333333333336,0.43750000000000006,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.43750000000000006,0.020833333333333336,0.020833333333333336,
0.18965517241379312,0.5344827586206897,0.18965517241379312,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.5526315789473685,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.8793103448275862,0.017241379310344827,0.017241379310344827,0.017241379310344827,
0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.7500000000000001,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,
0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.5526315789473685,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.2894736842105263,
0.03571428571428572,0.7500000000000001,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.2894736842105263,0.014705882352941178,0.16176470588235295,0.6029411764705882,0.16176470588235295,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,
0.75,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.16176470588235295,0.014705882352941178,0.014705882352941178,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.8541666666666666,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,
0.026315789473684213,0.8157894736842106,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.004201680672268907,0.38235294117647056,0.17226890756302518,0.046218487394957986,0.13025210084033614,0.004201680672268907,0.004201680672268907,0.25630252100840334,0.39843749999999994,0.0078125,0.0078125,0.39843749999999994,0.0859375,0.0078125,0.0859375,0.0078125,
0.5344827586206897,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.3620689655172414,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,
0.017241379310344827,0.3620689655172414,0.017241379310344827,0.3620689655172414,0.18965517241379312,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.03571428571428572,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.026315789473684213,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.5526315789473685,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.7500000000000001,0.03571428571428572,0.03571428571428572,0.03571428571428572,
0.009259259259259259,0.19444444444444445,0.19444444444444445,0.19444444444444445,0.009259259259259259,0.19444444444444445,0.009259259259259259,0.19444444444444445,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.011363636363636364,0.011363636363636364,0.125,0.23863636363636362,0.125,0.35227272727272724,0.011363636363636364,0.125,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.2894736842105263,
0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.5526315789473685,0.026315789473684213,0.026315789473684213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.012820512820512822,0.012820512820512822,0.9102564102564102,0.012820512820512822,0.012820512820512822,0.012820512820512822,0.012820512820512822,0.012820512820512822,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.017241379310344827,0.7068965517241379,0.017241379310344827,0.18965517241379312,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,
0.007246376811594203,0.8768115942028984,0.007246376811594203,0.007246376811594203,0.007246376811594203,0.07971014492753624,0.007246376811594203,0.007246376811594203,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.7500000000000001,0.03571428571428572,
0.014705882352941178,0.16176470588235295,0.014705882352941178,0.16176470588235295,0.014705882352941178,0.6029411764705882,0.014705882352941178,0.014705882352941178,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.8541666666666666,
0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.8157894736842106,0.026315789473684213,0.026315789473684213,0.5526315789473685,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,
0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.014705882352941178,0.75,0.014705882352941178,0.16176470588235295,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.020833333333333336,0.43750000000000006,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.43750000000000006,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.18965517241379312,0.017241379310344827,0.5344827586206897,0.017241379310344827,0.017241379310344827,0.18965517241379312,0.017241379310344827,0.017241379310344827,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,
0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.16176470588235295,0.014705882352941178,0.014705882352941178,0.16176470588235295,0.18965517241379312,0.18965517241379312,0.017241379310344827,0.18965517241379312,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.3620689655172414,
0.012820512820512822,0.012820512820512822,0.012820512820512822,0.5256410256410257,0.14102564102564105,0.012820512820512822,0.012820512820512822,0.2692307692307693,0.014705882352941178,0.3088235294117647,0.014705882352941178,0.6029411764705882,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,
0.017241379310344827,0.7068965517241379,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.18965517241379312,0.017241379310344827,0.017241379310344827,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,
0.007246376811594203,0.8768115942028984,0.007246376811594203,0.007246376811594203,0.007246376811594203,0.07971014492753624,0.007246376811594203,0.007246376811594203,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.7500000000000001,0.03571428571428572,
0.012820512820512822,0.012820512820512822,0.012820512820512822,0.2692307692307693,0.012820512820512822,0.6538461538461539,0.012820512820512822,0.012820512820512822,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.8157894736842106,
0.2894736842105263,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.5526315789473685,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,
0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.014705882352941178,0.75,0.014705882352941178,0.16176470588235295,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.026315789473684213,0.5526315789473685,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.014705882352941178,0.014705882352941178,0.8970588235294117,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.01020408163265306,0.21428571428571427,0.01020408163265306,0.31632653061224486,0.01020408163265306,0.4183673469387754,0.01020408163265306,0.01020408163265306,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,
0.00847457627118644,0.09322033898305085,0.09322033898305085,0.00847457627118644,0.09322033898305085,0.34745762711864403,0.17796610169491525,0.17796610169491525,0.03571428571428572,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.3928571428571429,
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.16176470588235295,0.16176470588235295,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.4558823529411765,0.014705882352941178,0.16176470588235295,
0.012820512820512822,0.14102564102564105,0.012820512820512822,0.012820512820512822,0.5256410256410257,0.012820512820512822,0.2692307692307693,0.012820512820512822,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.7500000000000001,0.03571428571428572,0.03571428571428572,
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.8793103448275862,0.017241379310344827,0.017241379310344827,
0.020833333333333336,0.8541666666666666,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.026315789473684213,0.8157894736842106,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.5526315789473685,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,
0.026315789473684213,0.8157894736842106,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.18965517241379312,0.017241379310344827,0.017241379310344827,0.7068965517241379,0.017241379310344827,
0.014705882352941178,0.8970588235294117,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.017241379310344827,0.8793103448275862,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.03571428571428572,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.3928571428571429,0.03571428571428572,0.03571428571428572,0.03571428571428572,
0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.026315789473684213,0.2894736842105263,0.5526315789473685,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.017241379310344827,0.3620689655172414,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.18965517241379312,0.3620689655172414,0.017241379310344827,
0.16176470588235295,0.3088235294117647,0.4558823529411765,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.22916666666666669,0.020833333333333336,0.22916666666666669,0.43750000000000006,0.020833333333333336,0.020833333333333336,0.020833333333333336,0.020833333333333336,
0.017241379310344827,0.017241379310344827,0.5344827586206897,0.18965517241379312,0.017241379310344827,0.18965517241379312,0.017241379310344827,0.017241379310344827,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.8793103448275862,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.011363636363636364,0.125,0.011363636363636364,0.23863636363636362,0.011363636363636364,0.011363636363636364,0.5795454545454545,0.011363636363636364,
0.2894736842105263,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.014705882352941178,0.8970588235294117,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.020833333333333336,0.22916666666666669,0.020833333333333336,0.020833333333333336,0.22916666666666669,0.22916666666666669,0.020833333333333336,0.22916666666666669,0.026315789473684213,0.5526315789473685,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,
0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.8157894736842106,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.012820512820512822,0.5256410256410257,0.012820512820512822,0.14102564102564105,0.14102564102564105,0.14102564102564105,0.012820512820512822,0.012820512820512822,
0.2692307692307693,0.14102564102564105,0.14102564102564105,0.14102564102564105,0.14102564102564105,0.012820512820512822,0.012820512820512822,0.14102564102564105,0.2894736842105263,0.2894736842105263,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,
0.017241379310344827,0.017241379310344827,0.5344827586206897,0.017241379310344827,0.3620689655172414,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.6574074074074073,0.10185185185185186,0.009259259259259259,0.009259259259259259,0.10185185185185186,0.10185185185185186,0.009259259259259259,0.009259259259259259,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,
0.2894736842105263,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.014705882352941178,0.8970588235294117,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.6111111111111112,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.05555555555555556,
0.020833333333333336,0.22916666666666669,0.020833333333333336,0.43750000000000006,0.020833333333333336,0.22916666666666669,0.020833333333333336,0.020833333333333336,0.026315789473684213,0.5526315789473685,0.026315789473684213,0.026315789473684213,0.2894736842105263,0.026315789473684213,0.026315789473684213,0.026315789473684213,
0.026315789473684213,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.8157894736842106,0.026315789473684213,0.026315789473684213,0.026315789473684213,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.03571428571428572,0.03571428571428572,0.7500000000000001,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.03571428571428572,0.014705882352941178,0.4558823529411765,0.014705882352941178,0.014705882352941178,0.014705882352941178,0.16176470588235295,0.16176470588235295,0.16176470588235295,
