,S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12
gorgeous,1.1743035147139057E-7,0.001052356897650062,3.762685742643329E-4,1.6098688826189864E-7,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4773411872982307E-4,1.1534443115932919E-7,1.458217830329356E-7,6.786399517069814E-4,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,4.810227972593479E-4,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,1.5033330396822794E-7,1.9701288318612145E-4,2.2873423506468374E-7,2.217842722126929E-7
toy,1.1754778182286195E-4,1.5031522606057162E-7,3.762685742643329E-4,1.6098688826189864E-7,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4758653219762547E-7,4.6149306906847614E-4,1.458217830329356E-7,1.1308781064938866E-7,1.6119448985651435E-7,1.3259634516738034E-7,2.940966383034636E-4,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,5.560053861111466E-4,3.8363568528913393E-4,1.7771819084303467E-7,5.197539404137872E-4,1.705644626213097E-7,7.51816853145108E-4,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
moment,1.1743035147139057E-7,3.007807673472038E-4,1.2538106439997764E-7,4.831216516739578E-4,4.3876283209492366E-4,1.3719894093393514E-7,1.4973005168980844E-7,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,1.1308781064938866E-7,1.6119448985651435E-7,1.3272894151254773E-4,4.4107147003932747E-4,2.403912030281599E-7,1.9474629037528778E-7,4.959247919272069E-4,2.7786376117498585E-7,3.8363568528913393E-4,1.7789590903387768E-4,1.7319358227717E-7,1.705644626213097E-7,1.5033330396822794E-7,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
fingerprint,1.1743035147139057E-7,7.517264455289187E-4,1.2538106439997764E-7,1.6098688826189864E-7,1.4620554218424649E-7,6.861319036106097E-4,1.4973005168980844E-7,1.4758653219762547E-7,4.6149306906847614E-4,1.458217830329356E-7,1.1320089846003804E-4,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4808631520196605E-4,2.7786376117498585E-7,3.8363568528913393E-4,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,1.5033330396822794E-7,5.906450174241264E-4,2.2873423506468374E-7,2.217842722126929E-7
outdoor,1.1743035147139057E-7,1.5031522606057162E-7,1.2538106439997764E-7,1.6098688826189864E-7,1.4620554218424649E-7,2.745350808088042E-4,1.4973005168980844E-7,1.4758653219762547E-7,4.6149306906847614E-4,1.458217830329356E-7,0.0012440790049539246,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,1.5033330396822794E-7,9.842771516621314E-4,2.2873423506468374E-7,2.217842722126929E-7
balanc,1.1743035147139057E-7,1.5031522606057162E-7,1.2538106439997764E-7,1.6098688826189864E-7,1.463517477264307E-4,4.1173402174273936E-4,1.4973005168980844E-7,1.4758653219762547E-7,4.6149306906847614E-4,1.458217830329356E-7,2.262887091094267E-4,4.837446640593995E-4,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9494103666566303E-4,7.437632686524477E-4,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7336677585944713E-4,1.705644626213097E-7,1.5033330396822794E-7,1.9681606711900245E-7,2.2873423506468374E-7,4.437903286975984E-4
hell,1.1743035147139057E-7,4.5109599340777546E-4,6.270307030642882E-4,3.221347634120591E-4,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4758653219762547E-7,1.1534443115932919E-7,1.4596760481596851E-4,1.1308781064938866E-7,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.781416249361608E-4,1.9172198165374012E-7,7.110504815629817E-4,1.7319358227717E-7,1.705644626213097E-7,1.5033330396822794E-7,1.9681606711900245E-7,6.864314394291159E-4,2.217842722126929E-7
seri,1.1743035147139057E-7,1.5046554128663218E-4,1.255064454643776E-4,1.611478751501605E-4,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,2.953206509274485E-4,2.308042067498177E-4,1.458217830329356E-7,3.3937651975881537E-4,1.6119448985651435E-7,3.979216318473084E-4,1.471218065675997E-4,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,4.5115024520865204E-4,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
channel,2.349781332942525E-4,1.5046554128663218E-4,1.2538106439997764E-7,1.6098688826189864E-7,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4773411872982307E-4,3.461486379091469E-4,2.917893878489041E-4,1.1308781064938866E-7,3.225501742028852E-4,3.979216318473084E-4,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4808631520196605E-4,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7336677585944713E-4,1.70735027083931E-4,1.5048363727219617E-4,1.9681606711900245E-7,2.2873423506468374E-7,2.2200605648490553E-4
fals,1.1743035147139057E-7,1.5031522606057162E-7,1.2538106439997764E-7,1.6098688826189864E-7,1.4620554218424649E-7,4.1173402174273936E-4,1.4973005168980844E-7,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,1.1308781064938866E-7,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,3.896873270409508E-4,2.4783847672524084E-7,2.7786376117498585E-7,1.9191370363539384E-4,7.110504815629817E-4,6.929475226909572E-4,1.705644626213097E-7,1.5033330396822794E-7,1.9681606711900245E-7,2.2873423506468374E-7,0.00133092741754837
predict,1.1743035147139057E-7,1.5031522606057162E-7,1.2538106439997764E-7,1.6098688826189864E-7,1.4620554218424649E-7,0.0016465244901481557,1.4973005168980844E-7,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,3.3937651975881537E-4,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.40631594231188E-4,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,6.929475226909572E-4,1.705644626213097E-7,3.008169412404241E-4,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
disappear,1.1743035147139057E-7,1.5031522606057162E-7,1.2538106439997764E-7,1.611478751501605E-4,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4758653219762547E-7,1.1534443115932919E-7,4.3761117088183973E-4,1.1320089846003804E-4,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9494103666566303E-4,9.916017453776885E-4,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,5.118639523265504E-4,6.014835491768801E-4,3.938289503051239E-4,4.5769720436443213E-4,2.217842722126929E-7
breez,1.1743035147139057E-7,3.007807673472038E-4,0.0012539360250641762,1.6098688826189864E-7,5.849683742791702E-4,1.3719894093393514E-7,1.4973005168980844E-7,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,1.1308781064938866E-7,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9494103666566303E-4,2.4783847672524084E-7,2.781416249361608E-4,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,1.70735027083931E-4,1.5048363727219617E-4,1.9681606711900245E-7,2.2896296929974838E-4,2.217842722126929E-7
calcul,1.1743035147139057E-7,1.5046554128663218E-4,0.001003173896264221,1.6098688826189864E-7,1.4620554218424649E-7,1.3733613987486907E-4,1.4973005168980844E-7,4.42907183125074E-4,1.1534443115932919E-7,1.458217830329356E-7,1.1320089846003804E-4,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,7.437632686524477E-4,2.7786376117498585E-7,1.9191370363539384E-4,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,1.5033330396822794E-7,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
seamless,1.1743035147139057E-7,1.5031522606057162E-7,5.016496386643105E-4,4.831216516739578E-4,4.3876283209492366E-4,1.3719894093393514E-7,1.4973005168980844E-7,4.42907183125074E-4,1.1534443115932919E-7,1.458217830329356E-7,3.3937651975881537E-4,4.837446640593995E-4,1.3272894151254773E-4,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,3.412994897052407E-4,1.5033330396822794E-7,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
spare,1.1743035147139057E-7,1.5031522606057162E-7,1.2538106439997764E-7,1.6098688826189864E-7,7.311739164634167E-4,8.233308445445449E-4,1.4973005168980844E-7,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,1.1308781064938866E-7,8.061336437724283E-4,1.3259634516738034E-7,1.4697483173586387E-7,4.810227972593479E-4,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,3.556140998769123E-4,1.7319358227717E-7,1.705644626213097E-7,1.5033330396822794E-7,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
consist,1.1743035147139057E-7,1.5031522606057162E-7,3.762685742643329E-4,1.6098688826189864E-7,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4758653219762547E-7,2.308042067498177E-4,2.917893878489041E-4,1.1308781064938866E-7,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,7.670796485966143E-4,0.0019550778174642243,1.7319358227717E-7,1.705644626213097E-7,1.5033330396822794E-7,5.906450174241264E-4,2.2873423506468374E-7,2.217842722126929E-7
event,1.1743035147139057E-7,6.014112194683472E-4,1.2538106439997764E-7,1.6098688826189864E-7,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,9.048155730057586E-4,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,5.33332290719947E-4,1.7319358227717E-7,1.705644626213097E-7,1.5048363727219617E-4,1.9681606711900245E-7,2.2873423506468374E-7,0.00133092741754837
angri,1.1743035147139057E-7,1.5046554128663218E-4,0.001003173896264221,1.6098688826189864E-7,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,1.1308781064938866E-7,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9191370363539384E-4,5.33332290719947E-4,1.7319358227717E-7,1.705644626213097E-7,6.014835491768801E-4,7.874610845431289E-4,2.2873423506468374E-7,2.217842722126929E-7
deep,1.1743035147139057E-7,6.014112194683472E-4,1.2538106439997764E-7,1.6098688826189864E-7,4.3876283209492366E-4,1.3719894093393514E-7,1.4973005168980844E-7,1.4773411872982307E-4,1.1534443115932919E-7,5.834329539147755E-4,1.1308781064938866E-7,1.6119448985651435E-7,1.3259634516738034E-7,2.940966383034636E-4,2.403912030281599E-7,1.9494103666566303E-4,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,4.5115024520865204E-4,1.9681606711900245E-7,2.2873423506468374E-7,4.437903286975984E-4
cam,1.1743035147139057E-7,6.014112194683472E-4,1.2538106439997764E-7,1.6098688826189864E-7,1.4620554218424649E-7,1.3733613987486907E-4,5.990699368109237E-4,1.4773411872982307E-4,6.921819313871345E-4,1.458217830329356E-7,1.1308781064938866E-7,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,3.412994897052407E-4,1.5033330396822794E-7,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
shoot,1.1743035147139057E-7,6.014112194683472E-4,2.5088750986435526E-4,1.6098688826189864E-7,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,0.001130991194304536,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,9.588016302503544E-4,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,3.008169412404241E-4,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
hspa,3.5240848476564306E-4,0.001052356897650062,2.5088750986435526E-4,1.6098688826189864E-7,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4758653219762547E-7,1.154597755904885E-4,1.458217830329356E-7,2.262887091094267E-4,1.6119448985651435E-7,1.3259634516738034E-7,2.940966383034636E-4,2.40631594231188E-4,1.9494103666566303E-4,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,3.412994897052407E-4,3.008169412404241E-4,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
status,5.872691877084243E-4,1.5031522606057162E-7,1.2538106439997764E-7,3.221347634120591E-4,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4773411872982307E-4,3.461486379091469E-4,5.834329539147755E-4,1.1308781064938866E-7,6.44939153915914E-4,1.3259634516738034E-7,4.4107147003932747E-4,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,8.529928775691699E-4,1.5033330396822794E-7,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
basi,1.1743035147139057E-7,1.5031522606057162E-7,1.255064454643776E-4,1.6098688826189864E-7,1.4620554218424649E-7,6.861319036106097E-4,1.4973005168980844E-7,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,1.1308781064938866E-7,3.225501742028852E-4,2.6532528667992807E-4,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,0.0013422455935578346,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,1.5033330396822794E-7,1.9681606711900245E-7,4.5769720436443213E-4,4.437903286975984E-4
est,1.1754778182286195E-4,1.5031522606057162E-7,1.2538106439997764E-7,1.611478751501605E-4,0.0011697905430161559,1.3719894093393514E-7,1.4973005168980844E-7,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,1.1308781064938866E-7,1.6119448985651435E-7,1.3259634516738034E-7,4.4107147003932747E-4,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,3.412994897052407E-4,1.5033330396822794E-7,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
suit,7.046995391798149E-4,1.5031522606057162E-7,1.255064454643776E-4,1.6098688826189864E-7,7.311739164634167E-4,1.3733613987486907E-4,1.4973005168980844E-7,2.953206509274485E-4,1.1534443115932919E-7,1.458217830329356E-7,1.1308781064938866E-7,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,3.896873270409508E-4,2.4783847672524084E-7,2.7786376117498585E-7,5.753576669428741E-4,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,1.5048363727219617E-4,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
wallpap,1.1743035147139057E-7,1.5046554128663218E-4,1.2538106439997764E-7,1.6098688826189864E-7,2.925572899106772E-4,2.745350808088042E-4,2.996098334313067E-4,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,1.1308781064938866E-7,4.837446640593995E-4,1.3259634516738034E-7,1.4697483173586387E-7,9.618052033156677E-4,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9191370363539384E-4,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,3.008169412404241E-4,1.9681606711900245E-7,2.2873423506468374E-7,2.2200605648490553E-4
gonna,5.872691877084243E-4,1.5031522606057162E-7,7.524117674642659E-4,1.611478751501605E-4,1.4620554218424649E-7,1.3719894093393514E-7,1.4987978174149826E-4,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,1.1320089846003804E-4,6.44939153915914E-4,1.3259634516738034E-7,1.471218065675997E-4,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7789590903387768E-4,1.7319358227717E-7,1.705644626213097E-7,3.008169412404241E-4,1.9681606711900245E-7,2.2873423506468374E-7,6.655746009102913E-4
difficulti,1.1743035147139057E-7,1.5031522606057162E-7,1.2538106439997764E-7,1.6098688826189864E-7,1.4620554218424649E-7,6.861319036106097E-4,4.4933988512111517E-4,1.4758653219762547E-7,3.461486379091469E-4,1.4596760481596851E-4,1.1308781064938866E-7,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,9.916017453776885E-4,2.7786376117498585E-7,1.9172198165374012E-7,7.110504815629817E-4,1.7336677585944713E-4,1.705644626213097E-7,1.5033330396822794E-7,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
launch,1.1743035147139057E-7,1.5031522606057162E-7,1.2538106439997764E-7,1.6098688826189864E-7,1.4620554218424649E-7,0.001097728726412415,1.4973005168980844E-7,1.4773411872982307E-4,2.308042067498177E-4,0.0010208983030135822,5.655521410575928E-4,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9494103666566303E-4,2.4783847672524084E-7,2.7786376117498585E-7,1.9191370363539384E-4,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,1.5033330396822794E-7,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
nightmar,1.1743035147139057E-7,1.5031522606057162E-7,1.2538106439997764E-7,1.6098688826189864E-7,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4758653219762547E-7,2.308042067498177E-4,1.458217830329356E-7,2.262887091094267E-4,1.6119448985651435E-7,2.6532528667992807E-4,0.001028970796982783,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,3.8363568528913393E-4,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,3.008169412404241E-4,7.874610845431289E-4,2.2873423506468374E-7,2.217842722126929E-7
increas,1.1754778182286195E-4,1.5031522606057162E-7,2.5088750986435526E-4,1.6098688826189864E-7,1.4620554218424649E-7,1.3719894093393514E-7,4.4933988512111517E-4,1.4758653219762547E-7,1.1534443115932919E-7,1.458217830329356E-7,3.3937651975881537E-4,1.6119448985651435E-7,5.305179770146889E-4,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,5.197539404137872E-4,1.705644626213097E-7,1.5033330396822794E-7,5.906450174241264E-4,2.2873423506468374E-7,6.655746009102913E-4
lit,1.1743035147139057E-7,1.5031522606057162E-7,2.5088750986435526E-4,1.6098688826189864E-7,1.4620554218424649E-7,1.3719894093393514E-7,1.4973005168980844E-7,1.4773411872982307E-4,1.1534443115932919E-7,2.917893878489041E-4,6.786399517069814E-4,1.6119448985651435E-7,1.3259634516738034E-7,1.4697483173586387E-7,2.403912030281599E-7,1.9474629037528778E-7,2.4808631520196605E-4,8.338691472861324E-4,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,6.014835491768801E-4,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
everytim,1.1743035147139057E-7,1.5031522606057162E-7,1.2538106439997764E-7,1.6098688826189864E-7,1.4620554218424649E-7,1.3719894093393514E-7,2.996098334313067E-4,1.4758653219762547E-7,1.154597755904885E-4,1.458217830329356E-7,1.1308781064938866E-7,4.837446640593995E-4,3.979216318473084E-4,8.819959652469192E-4,2.403912030281599E-7,1.9474629037528778E-7,2.4783847672524084E-7,2.7786376117498585E-7,1.9172198165374012E-7,1.7771819084303467E-7,1.7319358227717E-7,1.705644626213097E-7,7.51816853145108E-4,1.9681606711900245E-7,2.2873423506468374E-7,2.217842722126929E-7
