S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,
0.39566929133858264,0.001968503937007874,0.39566929133858264,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,
0.42514124293785305,0.1426553672316384,0.1426553672316384,0.1426553672316384,0.0014124293785310734,0.0014124293785310734,0.1426553672316384,0.0014124293785310734,0.001968503937007874,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.39566929133858264,0.19881889763779528,0.19881889763779528,
0.001644736842105263,0.001644736842105263,0.33059210526315785,0.16611842105263158,0.16611842105263158,0.16611842105263158,0.16611842105263158,0.001644736842105263,0.001968503937007874,0.19881889763779528,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.39566929133858264,0.001968503937007874,0.19881889763779528,
0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,
0.1426553672316384,0.1426553672316384,0.1426553672316384,0.1426553672316384,0.0014124293785310734,0.28389830508474573,0.0014124293785310734,0.1426553672316384,0.0032467532467532465,0.6525974025974025,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,
0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.6525974025974025,0.0032467532467532465,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.6525974025974025,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,
0.0032467532467532465,0.0032467532467532465,0.6525974025974025,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.4855769230769231,
0.24754901960784315,0.24754901960784315,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,
0.19881889763779528,0.001968503937007874,0.39566929133858264,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,
0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.2986111111111111,0.1001984126984127,9.92063492063492E-4,0.1994047619047619,0.1001984126984127,0.1001984126984127,9.92063492063492E-4,0.1994047619047619,0.0032467532467532465,0.6525974025974025,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,
0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.4926470588235293,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,
0.001968503937007874,0.19881889763779528,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.39566929133858264,0.001968503937007874,0.19881889763779528,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.001644736842105263,0.001644736842105263,0.4950657894736842,0.16611842105263158,0.001644736842105263,0.16611842105263158,0.16611842105263158,0.001644736842105263,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,
0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.6525974025974025,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,
0.001968503937007874,0.19881889763779528,0.001968503937007874,0.19881889763779528,0.19881889763779528,0.19881889763779528,0.19881889763779528,0.001968503937007874,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.4926470588235293,
0.1994047619047619,0.1001984126984127,0.1994047619047619,0.2986111111111111,9.92063492063492E-4,0.1994047619047619,9.92063492063492E-4,9.92063492063492E-4,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,
0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.9772727272727272,0.0032467532467532465,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.19881889763779528,0.19881889763779528,0.19881889763779528,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.24754901960784315,
0.0011013215859030838,0.0011013215859030838,0.33149779735682816,0.11123348017621146,0.11123348017621146,0.11123348017621146,0.11123348017621146,0.2213656387665198,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,
0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,
0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.4855769230769231,0.19881889763779528,0.39566929133858264,0.19881889763779528,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,
0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.3279220779220779,0.3279220779220779,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.4926470588235293,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,
0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.3279220779220779,0.0032467532467532465,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,
0.09115523465703972,9.025270758122744E-4,0.18140794223826712,0.09115523465703972,0.09115523465703972,0.18140794223826712,0.09115523465703972,0.27166064981949456,0.0012376237623762376,0.125,0.0012376237623762376,0.125,0.125,0.125,0.24876237623762373,0.24876237623762373,
0.19881889763779528,0.001968503937007874,0.19881889763779528,0.19881889763779528,0.001968503937007874,0.19881889763779528,0.19881889763779528,0.001968503937007874,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.24876237623762373,0.125,0.24876237623762373,0.24876237623762373,0.0012376237623762376,0.125,0.0012376237623762376,0.0012376237623762376,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,
0.001644736842105263,0.16611842105263158,0.33059210526315785,0.16611842105263158,0.001644736842105263,0.001644736842105263,0.16611842105263158,0.16611842105263158,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.6525974025974025,
0.16611842105263158,0.4950657894736842,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.16611842105263158,0.16611842105263158,0.001644736842105263,0.16611842105263158,0.001644736842105263,0.16611842105263158,0.001644736842105263,0.4950657894736842,0.001644736842105263,0.001644736842105263,0.16611842105263158,
0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.33059210526315785,0.33059210526315785,0.16611842105263158,0.001644736842105263,0.001644736842105263,0.001644736842105263,0.16611842105263158,0.001644736842105263,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,
0.001968503937007874,0.001968503937007874,0.39566929133858264,0.19881889763779528,0.001968503937007874,0.39566929133858264,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.19881889763779528,0.19881889763779528,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.39566929133858264,
0.001644736842105263,0.33059210526315785,0.16611842105263158,0.16611842105263158,0.16611842105263158,0.16611842105263158,0.001644736842105263,0.001644736842105263,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.001968503937007874,0.001968503937007874,0.39566929133858264,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.39566929133858264,0.001968503937007874,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.0014124293785310734,0.28389830508474573,0.28389830508474573,0.28389830508474573,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.1426553672316384,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
8.278145695364238E-4,0.24917218543046354,0.0836092715231788,0.24917218543046354,0.16639072847682118,0.0836092715231788,0.16639072847682118,8.278145695364238E-4,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,
0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.24754901960784315,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,
0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.4855769230769231,0.004807692307692308,0.004807692307692308,
0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.6525974025974025,0.0032467532467532465,0.3279220779220779,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,
0.39566929133858264,0.19881889763779528,0.19881889763779528,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,
0.24754901960784315,0.4926470588235293,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.4855769230769231,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,
0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,
0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.4926470588235293,0.24754901960784315,0.0024509803921568627,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,
0.1426553672316384,0.0014124293785310734,0.28389830508474573,0.28389830508474573,0.0014124293785310734,0.1426553672316384,0.1426553672316384,0.0014124293785310734,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,
0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,
0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.24754901960784315,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.0024509803921568627,0.24754901960784315,0.4926470588235293,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
9.92063492063492E-4,0.1001984126984127,0.1994047619047619,0.1994047619047619,9.92063492063492E-4,9.92063492063492E-4,0.1994047619047619,0.2986111111111111,0.11123348017621146,0.2213656387665198,0.2213656387665198,0.11123348017621146,0.0011013215859030838,0.11123348017621146,0.2213656387665198,0.0011013215859030838,
0.19881889763779528,0.19881889763779528,0.19881889763779528,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.24876237623762373,0.125,0.125,0.0012376237623762376,0.125,0.125,0.0012376237623762376,0.24876237623762373,
0.0024509803921568627,0.24754901960784315,0.4926470588235293,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,
0.4855769230769231,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.4855769230769231,
0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.4926470588235293,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.0032467532467532465,0.0032467532467532465,0.6525974025974025,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.6525974025974025,0.0032467532467532465,
0.0024509803921568627,0.0024509803921568627,0.4926470588235293,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.24754901960784315,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,
0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,
0.125,0.0012376237623762376,0.125,0.125,0.0012376237623762376,0.24876237623762373,0.3725247524752475,0.0012376237623762376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,
0.001968503937007874,0.001968503937007874,0.001968503937007874,0.19881889763779528,0.19881889763779528,0.19881889763779528,0.39566929133858264,0.001968503937007874,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,
0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.3279220779220779,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,
0.3279220779220779,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.125,0.125,0.24876237623762373,0.0012376237623762376,0.125,0.125,0.24876237623762373,0.0012376237623762376,
0.001968503937007874,0.39566929133858264,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.39566929133858264,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.39566929133858264,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.19881889763779528,0.39566929133858264,0.001968503937007874,
0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.004807692307692308,0.4855769230769231,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,
0.0836092715231788,0.0836092715231788,0.33195364238410596,0.0836092715231788,0.16639072847682118,0.0836092715231788,8.278145695364238E-4,0.16639072847682118,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.3279220779220779,
0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.4855769230769231,0.004807692307692308,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.4926470588235293,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,
0.009259259259259259,0.009259259259259259,0.009259259259259259,0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,
0.19881889763779528,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.39566929133858264,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,
0.3725247524752475,0.125,0.125,0.0012376237623762376,0.125,0.24876237623762373,0.0012376237623762376,0.0012376237623762376,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,
0.0032467532467532465,0.3279220779220779,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0014124293785310734,0.0014124293785310734,0.0014124293785310734,0.42514124293785305,0.28389830508474573,0.1426553672316384,0.0014124293785310734,0.1426553672316384,
0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.4855769230769231,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,
0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.19881889763779528,0.001968503937007874,0.001968503937007874,0.19881889763779528,0.19881889763779528,0.19881889763779528,0.19881889763779528,0.001968503937007874,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,
0.001968503937007874,0.19881889763779528,0.19881889763779528,0.39566929133858264,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.0014124293785310734,0.1426553672316384,0.1426553672316384,0.0014124293785310734,0.42514124293785305,0.1426553672316384,0.0014124293785310734,0.1426553672316384,
0.4855769230769231,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,
0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.3279220779220779,0.0032467532467532465,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.0032467532467532465,0.0032467532467532465,0.6525974025974025,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.9663461538461537,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,
0.9351851851851851,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.009259259259259259,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.4926470588235293,0.0024509803921568627,0.24754901960784315,
0.001968503937007874,0.001968503937007874,0.001968503937007874,0.001968503937007874,0.39566929133858264,0.001968503937007874,0.19881889763779528,0.39566929133858264,0.6525974025974025,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,
0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,
0.077217125382263,0.1536697247706422,0.077217125382263,7.645259938837921E-4,0.30657492354740057,0.077217125382263,0.30657492354740057,7.645259938837921E-4,9.92063492063492E-4,0.1001984126984127,0.1994047619047619,0.1001984126984127,0.1994047619047619,0.1001984126984127,0.1001984126984127,0.1994047619047619,
0.001644736842105263,0.16611842105263158,0.16611842105263158,0.001644736842105263,0.33059210526315785,0.16611842105263158,0.16611842105263158,0.001644736842105263,0.19881889763779528,0.19881889763779528,0.19881889763779528,0.001968503937007874,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.19881889763779528,
0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.004807692307692308,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,
0.16611842105263158,0.33059210526315785,0.16611842105263158,0.001644736842105263,0.001644736842105263,0.33059210526315785,0.001644736842105263,0.001644736842105263,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.001968503937007874,0.19881889763779528,0.001968503937007874,0.19881889763779528,0.19881889763779528,0.001968503937007874,0.19881889763779528,0.19881889763779528,
0.16611842105263158,0.001644736842105263,0.16611842105263158,0.16611842105263158,0.001644736842105263,0.001644736842105263,0.16611842105263158,0.33059210526315785,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.30657492354740057,0.077217125382263,0.1536697247706422,0.077217125382263,0.077217125382263,7.645259938837921E-4,0.077217125382263,0.2301223241590214,0.0529350104821803,0.10534591194968554,0.21016771488469602,0.10534591194968554,0.10534591194968554,0.15775681341719078,0.10534591194968554,0.15775681341719078,
9.92063492063492E-4,0.1994047619047619,0.2986111111111111,0.1994047619047619,0.1994047619047619,0.1001984126984127,9.92063492063492E-4,9.92063492063492E-4,0.4855769230769231,0.4855769230769231,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,0.004807692307692308,
0.24754901960784315,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.24876237623762373,0.24876237623762373,0.0012376237623762376,0.125,0.0012376237623762376,0.125,0.125,0.125,0.24876237623762373,0.24876237623762373,0.3725247524752475,0.0012376237623762376,0.0012376237623762376,0.0012376237623762376,0.0012376237623762376,0.125,
0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.0032467532467532465,0.0032467532467532465,0.0032467532467532465,0.3279220779220779,0.3279220779220779,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,
0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.24754901960784315,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.4926470588235293,0.0024509803921568627,
0.28389830508474573,0.0014124293785310734,0.1426553672316384,0.0014124293785310734,0.28389830508474573,0.1426553672316384,0.0014124293785310734,0.1426553672316384,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.24754901960784315,0.0024509803921568627,0.4926470588235293,0.24754901960784315,
