S0-T0,S0-T1,S0-T2,S0-T3,S0-T4,S0-T5,S0-T6,S0-T7,S0-T8,S0-T9,S0-T10,S0-T11,S0-T12,S0-T13,S0-T14,S0-T15,S0-T16,S0-T17,S0-T18,S0-T19,S1-T0,S1-T1,S1-T2,S1-T3,S1-T4,S1-T5,S1-T6,S1-T7,S1-T8,S1-T9,S1-T10,S1-T11,S1-T12,S1-T13,S1-T14,S1-T15,S1-T16,S1-T17,S1-T18,S1-T19,
0.22000000000000003,0.02,0.02,0.02,0.42000000000000004,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.12222222222222223,0.011111111111111112,0.12222222222222223,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.4555555555555555,0.011111111111111112,0.12222222222222223,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,
0.011111111111111112,0.12222222222222223,0.011111111111111112,0.4555555555555555,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.23333333333333334,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.3,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.15714285714285717,0.014285714285714287,0.014285714285714287,0.3,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,
0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.525,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.35000000000000003,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,
0.0058823529411764705,0.1823529411764706,0.0058823529411764705,0.0058823529411764705,0.24117647058823527,0.06470588235294118,0.12352941176470589,0.0058823529411764705,0.06470588235294118,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.24117647058823527,0.0058823529411764705,0.0058823529411764705,0.0058823529411764705,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.1,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.4636363636363636,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.009090909090909092,0.2818181818181818,
0.0125,0.0125,0.0125,0.1375,0.0125,0.0125,0.0125,0.1375,0.0125,0.0125,0.0125,0.3875,0.0125,0.0125,0.0125,0.0125,0.1375,0.0125,0.0125,0.0125,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.275,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.275,0.025,
0.01,0.01,0.01,0.01,0.01,0.01,0.11000000000000001,0.01,0.11000000000000001,0.01,0.01,0.21000000000000002,0.01,0.01,0.11000000000000001,0.01,0.01,0.11000000000000001,0.21000000000000002,0.01,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.525,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.35000000000000003,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.35000000000000003,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,
0.18333333333333335,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.275,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.275,0.025,0.025,0.025,0.025,0.025,0.025,0.025,
0.35000000000000003,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.5166666666666667,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.525,0.025,0.025,0.025,0.025,
0.01,0.01,0.21000000000000002,0.01,0.01,0.01,0.01,0.61,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,
0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.18333333333333335,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.025,0.025,0.275,0.025,0.025,0.025,0.025,0.025,0.025,0.275,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,
0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.22000000000000003,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.42000000000000004,0.02,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.15714285714285717,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.3,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.15714285714285717,0.014285714285714287,0.15714285714285717,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.12222222222222223,0.011111111111111112,0.34444444444444444,0.34444444444444444,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,
0.016666666666666666,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,
0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.35000000000000003,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.18333333333333335,0.18333333333333335,
0.0125,0.0125,0.1375,0.0125,0.1375,0.0125,0.0125,0.0125,0.3875,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.1375,0.0125,0.0125,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,
0.02,0.02,0.02,0.22000000000000003,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.42000000000000004,0.02,0.02,0.02,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3666666666666667,0.03333333333333333,
0.014285714285714287,0.014285714285714287,0.15714285714285717,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.014285714285714287,0.15714285714285717,0.014285714285714287,0.014285714285714287,0.15714285714285717,0.014285714285714287,0.014285714285714287,0.15714285714285717,0.014285714285714287,0.15714285714285717,0.014285714285714287,0.014285714285714287,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3666666666666667,0.03333333333333333,0.03333333333333333,
0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.525,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.01,0.11000000000000001,0.01,0.01,0.01,0.01,0.51,0.11000000000000001,0.01,0.11000000000000001,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,
0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.061111111111111116,0.005555555555555556,0.005555555555555556,0.061111111111111116,0.005555555555555556,0.17222222222222222,0.005555555555555556,0.11666666666666667,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.2833333333333333,0.005555555555555556,0.061111111111111116,0.005555555555555556,0.17222222222222222,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.34444444444444444,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.4555555555555555,0.011111111111111112,0.011111111111111112,0.011111111111111112,
0.025,0.025,0.275,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.275,0.025,0.025,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,
0.31,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.41,0.01,0.11000000000000001,0.01,0.01,0.01,0.01,0.01,0.01,0.025,0.025,0.525,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,
0.01,0.01,0.21000000000000002,0.01,0.01,0.21000000000000002,0.01,0.01,0.01,0.01,0.11000000000000001,0.11000000000000001,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21000000000000002,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
0.0125,0.3875,0.0125,0.0125,0.0125,0.0125,0.1375,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.1375,0.0125,0.0125,0.1375,0.0125,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
0.3666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
0.007692307692307693,0.007692307692307693,0.16153846153846155,0.007692307692307693,0.23846153846153847,0.08461538461538462,0.3153846153846154,0.007692307692307693,0.007692307692307693,0.08461538461538462,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.007692307692307693,0.025,0.025,0.025,0.025,0.025,0.025,0.525,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,
0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
0.02,0.02,0.22000000000000003,0.02,0.02,0.02,0.02,0.02,0.02,0.22000000000000003,0.02,0.02,0.02,0.02,0.02,0.02,0.22000000000000003,0.02,0.02,0.02,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.3666666666666667,0.03333333333333333,
0.025,0.025,0.025,0.025,0.025,0.025,0.275,0.025,0.025,0.275,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
0.011111111111111112,0.011111111111111112,0.011111111111111112,0.4555555555555555,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.34444444444444444,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.71,0.11000000000000001,0.01,0.01,0.01,0.01,0.01,
0.011111111111111112,0.011111111111111112,0.12222222222222223,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.23333333333333334,0.011111111111111112,0.4555555555555555,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,
